url,main_category
aimeesmithportfolio.weebly.com,Internet_and_Telecom
aing.ru,Books_and_Literature
ainu-museum.or.jp,Reference
aip.de,Science
aipla.org,Law_and_Government
aipmt.nic.in,Career_and_Education
aiportal.ru,Science
air-closet.com,Shopping
air-defense.net,Law_and_Government
airbase.ru,Shopping
airbnb.jp,Travel
airbusdefenceandspace.com,Not_working
airbushelicopters.com,Business_and_Industry
airc.it,Health
aircooled.net,Autos_and_Vehicles
aircraft24.com,Autos_and_Vehicles
airfleets.net,Travel
airforce.com,Law_and_Government
airforce.lk,Law_and_Government
airforce.mil.kr,Law_and_Government
airforceworld.com,Reference
airheadparts.com,Arts_and_Entertainment
airliners.de,Autos_and_Vehicles
airlink.in,Internet_and_Telecom
airliquide.com,Not_working
airmartechnology.com,Business_and_Industry
airows.com,News_and_Media
airport-pardubice.cz,Travel
airportrentalcars.com,Autos_and_Vehicles
airqualityontario.com,Not_working
airshows.co.uk,Travel
airsoft.ua,Recreation_and_Hobbies
airsoftforum.com,Internet_and_Telecom
airsoftgi.com,Recreation_and_Hobbies
airsoftmadrid.com,Recreation_and_Hobbies
airsoftmegastore.com,Recreation_and_Hobbies
airspacemag.com,Not_working
airtattoo.com,Autos_and_Vehicles
airzoo.org,Recreation_and_Hobbies
aisf.or.jp,People_and_Society
aishlatino.com,Autos_and_Vehicles
aist.go.jp,Science
aitc.jp,Computer_and_Electronics
aitc.sk.ca,Science
aixia.cc,Arts_and_Entertainment
aizhong365.net,Not_working
aj44.com,Not_working
ajansspor.com,Sports
ajedrezonline.com,Not_working
ajg.com,Finance
ajga.org,Games
ajo.com,Health
ajol.info,Reference
ajpdsoft.com,Computer_and_Electronics
ajws.org,People_and_Society
aka.fi,Career_and_Education
aka.idf.il,Law_and_Government
akaa.fi,Not_working
akademiephg.ch,Science
akaruisenkyo.or.jp,Law_and_Government
akbank.com,Finance
akd.nl,Law_and_Government
akela-kunze.de,Law_and_Government
akeri.se,Business_and_Industry
akff.net,Internet_and_Telecom
akfs.nl,Not_working
aki-ch.com,Not_working
akindo-sushiro.co.jp,Food_and_Drink
akispetretzikis.com,Not_working
akitashoten.co.jp,Arts_and_Entertainment
akla.org,Reference
aklamena.com,Not_working
akorda.kz,Law_and_Government
akosha.com,Computer_and_Electronics
akpool.de,Shopping
akrapovic.com,Autos_and_Vehicles
akronartmuseum.org,Reference
aktienboard.com,Finance
aktionis.ch,Food_and_Drink
aktionmensch.de,News_and_Media
aktivsport.hu,Shopping
aktual.com,News_and_Media
akviloncenter.ru,People_and_Society
akwarysci.com,Pets_and_Animals
akzonobel.com,Business_and_Industry
al-alami.com,Finance
al-anon.org,Health
al-eman.com,People_and_Society
al-haut.com,Beauty_and_Fitness
al-islam.org,People_and_Society
al-s3odi.com,Career_and_Education
al-spbphoto.narod.ru,Arts_and_Entertainment
al-yaqeen.com,Career_and_Education
al.lg.ua,News_and_Media
al3abmakeup.com,Beauty_and_Fitness
alaan.tv,Arts_and_Entertainment
alabamacu.com,Finance
alafairburke.com,Books_and_Literature
alain-bensoussan.com,Law_and_Government
alain-passard.com,Food_and_Drink
alamance-nc.com,Law_and_Government
alamedacountysheriff.org,Law_and_Government
alamobowl.com,Sports
alanarnette.com,Not_working
alanchuffines.com,Not_working
aland.com,Travel
alanilagan.com,Books_and_Literature
alanwongs.com,Food_and_Drink
alarm.com,Autos_and_Vehicles
alarmforum.ru,Business_and_Industry
alarmtrade.ru,Autos_and_Vehicles
alaskabushadventures.com,Books_and_Literature
alaskazoo.org,Games
alasu.edu,Gambling
alatoran.org,Books_and_Literature
alavis.cz,Pets_and_Animals
alavus.fi,Travel
albaberlin.de,Sports
albalagh.net,People_and_Society
albanycounty.com,Law_and_Government
albanypoets.com,Books_and_Literature
albertacanada.com,Law_and_Government
albertacourts.ab.ca,Law_and_Government
albertarelm.com,Sports
alberteinstein.info,Reference
albertmohler.com,Autos_and_Vehicles
albertsonsmarket.com,Food_and_Drink
albiana.fr,Books_and_Literature
alc.co.jp,Career_and_Education
alcatraztickets.com,Travel
alchemylab.com,Science
alchymed.com,Health
alcoberro.info,People_and_Society
alcoholhulp.be,Health
alcoholicpoet.com,Not_working
alcoholrehab.com,Health
alcopa-auction.fr,Books_and_Literature
alcot.biz,Not_working
alcuinsociety.com,Books_and_Literature
alcula.com,Science
aldawadmi.net,News_and_Media
aldebaran.ru,Arts_and_Entertainment
alderac.com,Internet_and_Telecom
aldevron.com,Business_and_Industry
aldrichart.org,Reference
ale.dk,Food_and_Drink
alea.ru,Autos_and_Vehicles
alec.org,Law_and_Government
alentandooo.com.ar,Not_working
alert-1.com,Health
alertsystem.us.com,Shopping
aleshapopovich.ru,Arts_and_Entertainment
alesmith.com,Food_and_Drink
aleteia.org,Not_working
aleung.github.io,Not_working
aleve.com,Health
alexandermccallsmith.co.uk,Travel
alexandersokolmd.com,Health
alexandertechnique.com,Health
alexandraint.com,People_and_Society
alexandria.lib.va.us,Reference
alexiafoods.com,Food_and_Drink
alexianbrothershealth.org,Health
alexlee.com,Food_and_Drink
alexmarcoux.com,Books_and_Literature
alexxxproject.ru,Beauty_and_Fitness
alfa-forex.ru,Not_working
alfa.org,Books_and_Literature
alfabank.com.ua,Finance
alfabeta.net,Health
alfachina.cn,Business_and_Industry
alfaebooks.com,Books_and_Literature
alfaforum.nl,Adult
alfaholics.com,Autos_and_Vehicles
alfaowner.com,Autos_and_Vehicles
alfaplay.com,Gambling
alfaromeo.co.uk,Autos_and_Vehicles
alfaworkshop.co.uk,Autos_and_Vehicles
algaebase.org,Science
algeriepolice.dz,Law_and_Government
alghzil.com,Not_working
algorithmictrading.net,Finance
algriumengraving.com,Business_and_Industry
alhambradegranada.org,Travel
alhambralibrary.org,Reference
alhambranissan.com,Autos_and_Vehicles
alhayat.tv,Arts_and_Entertainment
alhimik.ru,Science
alhimikov.net,Not_working
ali213.net,Games
alibaba-inc.com,Not_working
alibi.by,Law_and_Government
alicdn.com,Not_working
alice.it,Books_and_Literature
alienor.org,Reference
alienskin.com,Beauty_and_Fitness
aligarians.com,Not_working
align.com.tw,Autos_and_Vehicles
alimentarium.ch,News_and_Media
alimero.ru,News_and_Media
alincoln-library.com,Reference
alinea.fr,Shopping
alinea.hr,Business_and_Industry
alins.ru,Career_and_Education
alipac.us,Law_and_Government
alir.nu,Health
alis.cz,Computer_and_Electronics
alisakwitney.com,Sports
alisawyatt.com,Beauty_and_Fitness
alitrack.ru,Shopping
alitrip.com,Travel
alittleluxury.com.au,Shopping
alittlepoetry.com,Books_and_Literature
alive-well.co.uk,Beauty_and_Fitness
alivehkone.com,Shopping
aliwigs.com,Beauty_and_Fitness
aliyun.com,Computer_and_Electronics
aljlees.com,Not_working
alkaramstudio.com,Shopping
alkatrion.com,News_and_Media
all-4-woman.ru,Health
all-crime.ru,People_and_Society
all-fizika.com,Science
all-in-poker.de,Gambling
all-live-scores.com,Gambling
all-story.com,News_and_Media
all-yoga.ru,Beauty_and_Fitness
all4bet.gr,Shopping
allaboutbeer.com,Food_and_Drink
allaboutcircuits.com,Food_and_Drink
allaboutdepression.com,Health
allaboutfasting.com,Health
allaboutprayer.org,People_and_Society
allaccessfitness.com,Beauty_and_Fitness
allakhazam.com,Shopping
allanthinks.typepad.com,Internet_and_Telecom
allatapro.hu,Pets_and_Animals
allatsea.net,Travel
allawar.net,Games
allbasketball.org,Sports
allblacks.com,Not_working
allcarleasing.co.uk,Autos_and_Vehicles
allcoin.com,Finance
alldeaf.com,Law_and_Government
allefree.pl,Not_working
allencarr.com,Health
allenovery.com,Law_and_Government
allentownartmuseum.org,Reference
aller.dk,News_and_Media
allergique.org,Reference
allergybuyersclub.com,Food_and_Drink
allergyeats.com,Food_and_Drink
allergystore.com,Shopping
alles-schallundrauch.blogspot.com,News_and_Media
allesebook.de,Books_and_Literature
alleydog.com,Science
allezbriverugby.com,Sports
allfelinehospital.com,Pets_and_Animals
allfight.ru,Sports
allflooringinfo.com,Home_and_Garden
allfood.pl,Food_and_Drink
allfordmustangs.com,Internet_and_Telecom
allforlab.com,Not_working
allfreecrochetafghanpatterns.com,Recreation_and_Hobbies
allfreefightvideos.com,Arts_and_Entertainment
allheart.com,Shopping
alliance-games.com,Games
allianceabroad.com,People_and_Society
alliancedamitie.nl,Sports
allianceonline.co.uk,Shopping
alliancepn.fr,Law_and_Government
allianz.com.my,Finance
allianz.hu,Finance
allina.com,Health
allinform.ru,Reference
allinmag.com,News_and_Media
allinonefitness.co.uk,Beauty_and_Fitness
allisontransmission.com,Business_and_Industry
alllotteryresults.net,Not_working
allmath.ru,Science
allmendingerundboekle.de,Not_working
allnudist.wordpress.com,Not_working
allpages.com,Reference
allpeoplequilt.com,Not_working
allpoetry.com,Books_and_Literature
allposters.de,Business_and_Industry
allpostersimages.com,Not_working
allprimeproducts.com,Shopping
allpsych.com,Health
allreaders.com,Books_and_Literature
allsf.net,Books_and_Literature
allslotsgames.com,Gambling
allsouth.org,Finance
allstarfitness.com,Beauty_and_Fitness
allstarwingsandribs.com,Food_and_Drink
allstateagencies.com,Finance
allstocks.com,Finance
allsup.com,Finance
allthebestfights.com,Sports
allthetests.com,Career_and_Education
allthingsjeep.com,Shopping
allthingsplants.com,Science
allthingswilliam.com,Internet_and_Telecom
alltobid.com,Shopping
alltowndata.com,Not_working
alltrainer.it,Beauty_and_Fitness
allturtles.com,Pets_and_Animals
alluc.com,Internet_and_Telecom
allvegaspoker.com,Gambling
allvolleyball.com,Sports
allwetterzoo.de,Beauty_and_Fitness
allyoucanbooks.com,Books_and_Literature
almaany.com,Reference
almadar.ly,Internet_and_Telecom
almancam.com,Internet_and_Telecom
almezzer.com,Books_and_Literature
almksb.com,News_and_Media
almoslim.net,Not_working
almountakhab.com,Sports
almudi.org,People_and_Society
alnam.ru,Reference
alnatura.de,Food_and_Drink
aloebeauty4you.com,Not_working
alohatower.com,Travel
alomaliye.com,Books_and_Literature
alp.org.au,Home_and_Garden
alpertron.com.ar,Science
alpha-phi-alpha.com,Not_working
alpha-wars4.com,Games
alphacarhire.com.au,Not_working
alphahistory.com,People_and_Society
alphalibros.com.ar,Books_and_Literature
alpharetta.ga.us,Law_and_Government
alphawars1.com,Games
alpincenter.com,Travel
alpine.co.uk,Autos_and_Vehicles
alpine.de,Autos_and_Vehicles
alpine.su,Autos_and_Vehicles
alpineelements.co.uk,Books_and_Literature
alpineinstitute.com,Pets_and_Animals
alpinesmuseum.ch,Reference
alpinist.com,News_and_Media
alpintech.pl,Sports
alrc.gov.au,Law_and_Government
alrosa.ru,Shopping
als.net,Health
alsa-hundewelt.de,Pets_and_Animals
alsforums.com,Science
alsh3r.com,Beauty_and_Fitness
alta-studio.ru,Beauty_and_Fitness
alta.com,Travel
altabatessummit.org,Health
altairastro.com,Not_working
altaone.org,Finance
altaprofits.com,Finance
altera.com,Computer_and_Electronics
alternatehistory.com,Internet_and_Telecom
alternatifim.com,Not_working
alternatifkitap.com,Books_and_Literature
alternativa-mc.ru,Health
alternativateatral.com,Arts_and_Entertainment
alternativeoutfitters.com,Shopping
alternativesforseniors.com,Not_working
alternativli.co.il,Not_working
althkr.com,People_and_Society
altijdcentjes.nl,Not_working
altinkaynak.com,Adult
altiservice.com,Travel
altlinux.org,Computer_and_Electronics
altoimpatto.it,Beauty_and_Fitness
altonbrown.com,Not_working
altx.com,Reference
altyazi.net,Career_and_Education
alvertonspa.co.uk,Beauty_and_Fitness
alvesta.se,Law_and_Government
alviksmatbod.se,Food_and_Drink
alwaysbestcare.com,Not_working
alwaysnewstrend.com,Internet_and_Telecom
alwaystestclean.com,Health
alza.sk,Shopping
alzforum.org,Internet_and_Telecom
alzinfo.org,Health
amac.us,Business_and_Industry
amagimetals.com,Business_and_Industry
amagraf.com,Not_working
amahi.org,Computer_and_Electronics
amal.se,Law_and_Government
amalgama-lab.com,Not_working
amanda-foreman.com,Books_and_Literature
amandaripley.com,Books_and_Literature
amanochocolate.com,Food_and_Drink
amansguidetostyle.com,Not_working
amap.com,Reference
amaps.com,Reference
amarboi.com,Books_and_Literature
amarine.fr,Food_and_Drink
amasci.com,Law_and_Government
amateur-writing.com,Books_and_Literature
amazinavenue.com,Sports
amazingcharts.com,Computer_and_Electronics
amazinggrass.com,Health
amazon.cn,Shopping
amb-chine.fr,Law_and_Government
amb.cat,Law_and_Government
amb.lt,Reference
ambafrance-dz.org,Law_and_Government
ambafrance-es.org,Law_and_Government
ambafrance-in.org,Law_and_Government
ambafrance-vn.org,Career_and_Education
ambar-eldaron.com,Games
ambiente.it,Books_and_Literature
ambientebio.it,Not_working
ambientebrasil.com.br,Beauty_and_Fitness
ambienteinliguria.it,Science
ambiru-yasuko.com,Books_and_Literature
ambitenergy.com,Not_working
ambitiousbeauty.com,Beauty_and_Fitness
ambrosiana.eu,Reference
ambulance.vic.gov.au,Health
ambvolleyball.com,Not_working
amca01.wordpress.com,Science
amcsti.fr,Science
amderringer.com,Not_working
amebc.ca,Business_and_Industry
amediavoz.com,Books_and_Literature
ameliapeabody.com,Books_and_Literature
amennet.com.tn,Computer_and_Electronics
amentsoc.org,Law_and_Government
amergin.net,Books_and_Literature
america.gov,Law_and_Government
american-rails.com,Autos_and_Vehicles
american-rhinologic.org,Health
americanairlines.com,Books_and_Literature
americanaquariumproducts.com,Pets_and_Animals
americanbar.org,Law_and_Government
americancentury.com,Finance
americancivilwar.com,People_and_Society
americandiscountcruises.com,Travel
americandream.de,Law_and_Government
americanflyers.net,Autos_and_Vehicles
americanforests.org,Travel
americangamingsupply.com,Gambling
americangreencard.com,Law_and_Government
americanhumane.org,Sports
americanlifestyle.com,Health
americanmafia.com,People_and_Society
americanmedtech.org,Health
americanmotorcyclist.com,Autos_and_Vehicles
americanmuseum.org,Reference
americanpoems.com,Arts_and_Entertainment
americanpregnancy.org,Health
americanprogress.org,Career_and_Education
americanrifleman.org,Recreation_and_Hobbies
americanrivers.org,Science
americansignaturefurniture.com,Shopping
americansoda.co.uk,Food_and_Drink
americansouthwest.net,Travel
americanwhitewater.org,Not_working
americanwins.com,Gambling
americaonesports.com,News_and_Media
americaschristiancu.com,Finance
americascup.com,Sports
americasportpicks.com,Books_and_Literature
amerikanhastanesi.org,Health
amerisbank.com,Finance
amerks.com,Sports
amersfoortse.nl,Finance
amessi.org,Health
amexcards.com.tw,Business_and_Industry
amfam.com,Finance
amgen.com,Business_and_Industry
amherst.ny.us,Law_and_Government
amherstma.gov,Travel
amia.org.ar,Business_and_Industry
amibroker.com,Computer_and_Electronics
amica.com,Finance
amicis.com,Food_and_Drink
amig.com,Finance
amigobingo.com,Gambling
amigosdelibro.com,Reference
amigosmuseoprado.org,Reference
amindi.ge,News_and_Media
amis-musee-orsay.org,Reference
amishamerica.com,People_and_Society
amistadresearchcenter.org,People_and_Society
amjbot.org,News_and_Media
amlegal.com,Health
amm.com,Business_and_Industry
ammisbiryani.com,Food_and_Drink
ammoseek.com,Recreation_and_Hobbies
ammunitiondepot.com,Recreation_and_Hobbies
amnat.org,Science
amnesty.de,Books_and_Literature
amnesty.org.au,Law_and_Government
amnesty.org.pl,Career_and_Education
amnesty.org.uk,People_and_Society
amnesty.se,People_and_Society
amnhealthcare.com,Health
amobia.com,Not_working
amoitalia.com,Travel
amorydesamor.org,Beauty_and_Fitness
amosweb.com,News_and_Media
amovens.com,Autos_and_Vehicles
amparchives.com,Reference
ampawards.co.uk,Not_working
ampfutures.com,Food_and_Drink
amphilsoc.org,Not_working
ampxchange.com,Internet_and_Telecom
amr-museum.ru,Reference
amr.net,Health
amsbio.com,Science
amsoutme.com,Not_working
amstel.nl,Food_and_Drink
amsterdamer.fr,Sports
amsterdammarijuanaseeds.com,Beauty_and_Fitness
amsvans.com,Autos_and_Vehicles
amtam.com,Law_and_Government
amtb.org.tw,People_and_Society
amtrakdowneaster.com,Autos_and_Vehicles
amtrakguestrewards.com,People_and_Society
amtraktrains.com,Pets_and_Animals
amur.bg,Beauty_and_Fitness
amvbeautycare.gr,Beauty_and_Fitness
amwaygrand.com,Travel
amweb.nl,News_and_Media
amysicecreams.com,Food_and_Drink
ana-white.com,Home_and_Garden
anadolubank.com.tr,Finance
anagramsite.com,Games
anahadnaad.wordpress.com,News_and_Media
anaheimoc.org,Travel
analemma.com,Science
analizfamilii.ru,Science
analog.com,Not_working
analogsf.com,Books_and_Literature
analysys.cn,Home_and_Garden
analytical360.com,Health
analytik-news.de,News_and_Media
analytprom.ru,Not_working
anamariashua.com.ar,Books_and_Literature
ananda.org,Games
anandaapothecary.com,Shopping
anantara.com,Travel
anao.gov.au,Law_and_Government
anaphylaxis.org.uk,Health
anarchia.com,Computer_and_Electronics
anarchy-online.com,Games
anarda.net,Reference
anastasia.sk,Internet_and_Telecom
anastasiadates.com,People_and_Society
anatol.cc,Arts_and_Entertainment
anatomus.ru,Beauty_and_Fitness
anatomyatlases.org,Adult
anawenti.com,People_and_Society
anb.com,Finance
anbtx.com,Health
ancestortracks.com,Not_working
ancestry.de,People_and_Society
ancestry.se,People_and_Society
ancestrylibrary.com,Reference
anchoragemuseum.org,Reference
anchorbank.com,Books_and_Literature
ancientegyptonline.co.uk,People_and_Society
ancientfaces.com,People_and_Society
ancientpoint.com,Not_working
ancientscripts.com,Science
ancorahair.com.tr,Beauty_and_Fitness
andalucia.com,Travel
andalucia.org,Travel
andela.co,Computer_and_Electronics
andersen.com.ua,Books_and_Literature
andersonpens.com,Books_and_Literature
andiamoitalia.com,Food_and_Drink
andinarestaurant.com,Food_and_Drink
andreacamilleri.net,Books_and_Literature
andreadawnphotography.com,Not_working
andreaseschbach.de,Books_and_Literature
andrej.edu.pl,Not_working
andreusotorra.com,Books_and_Literature
andrewnoakes.com,Autos_and_Vehicles
andrewskurth.com,Law_and_Government
andrewsmortuary.com,Not_working
andrewstoeten.com,Sports
andrey-mokrousov.ru,Beauty_and_Fitness
android-developers.blogspot.com,Computer_and_Electronics
androidandme.com,Reference
androidfantasy.com,News_and_Media
androidnewtab.com,Computer_and_Electronics
androidpit.de,Computer_and_Electronics
andromedaspaceways.com,News_and_Media
androspoets.homestead.com,Books_and_Literature
andys-tattoo.com,Beauty_and_Fitness
anek.gr,Travel
aneki.com,Reference
anemia.org,Not_working
anewmode.com,News_and_Media
angelfireresort.com,Travel
angelicpretty-usa.com,Shopping
angelswifelovers.net,Adult
angielski.edu.pl,Career_and_Education
